time,vehicle_id,x,y
63,22,-1.97,-110.46
64,22,-0.44,-97.71
65,22,0.96,-86.03
66,22,2.4,-74.0
67,22,3.86,-61.86
68,22,5.28,-50.04
69,22,6.75,-37.76
70,22,7.82,-28.83
71,22,8.36,-24.37
72,22,8.49,-23.23
73,22,8.53,-22.96
74,22,8.54,-22.86
75,22,8.54,-22.81
76,22,8.55,-22.8
77,22,8.55,-22.79
78,22,8.55,-22.79
79,22,8.55,-22.79
80,22,8.55,-22.79
81,22,8.55,-22.79
82,22,8.55,-22.79
83,22,8.55,-22.79
84,22,8.55,-22.79
85,22,8.55,-22.79
86,22,8.55,-22.79
87,22,8.55,-22.79
88,22,8.55,-22.79
89,22,8.55,-22.79
90,22,8.55,-22.79
91,22,8.55,-22.79
92,22,8.55,-22.79
93,22,8.55,-22.79
94,22,8.55,-22.79
95,22,8.55,-22.79
96,22,8.55,-22.79
97,22,8.55,-22.79
98,22,8.55,-22.79
99,22,8.55,-22.79
100,22,8.55,-22.79
101,22,8.55,-22.79
102,22,8.55,-22.79
103,22,8.55,-22.79
104,22,8.55,-22.79
105,22,8.55,-22.79
106,22,8.55,-22.79
107,22,8.55,-22.79
108,22,8.55,-22.79
109,22,8.55,-22.79
110,22,8.55,-22.79
111,22,8.55,-22.79
112,22,8.55,-22.79
113,22,8.55,-22.79
114,22,8.55,-22.79
115,22,8.55,-22.79
116,22,8.55,-22.79
117,22,8.55,-22.79
118,22,8.55,-22.79
119,22,8.55,-22.79
120,22,8.55,-22.79
121,22,8.55,-22.79
122,22,8.55,-22.79
123,22,8.55,-22.79
124,22,8.55,-22.79
125,22,8.55,-22.79
126,22,8.55,-22.79
127,22,8.55,-22.79
128,22,8.55,-22.79
129,22,8.55,-22.79
130,22,8.55,-22.79
131,22,8.55,-22.79
132,22,8.55,-22.79
132,73,-2.3,-113.14
133,22,8.55,-22.79
133,73,-0.81,-100.79
134,22,8.55,-22.79
134,73,0.55,-89.47
135,22,8.55,-22.79
135,73,1.89,-78.3
136,22,8.55,-22.79
136,73,3.37,-65.95
137,22,8.55,-22.79
137,73,4.71,-54.74
138,22,8.55,-22.79
138,73,6.18,-42.49
139,22,8.55,-22.79
139,73,7.12,-34.7
140,22,8.55,-22.79
140,73,7.54,-31.15
141,22,8.55,-22.79
141,73,7.61,-30.59
142,22,8.55,-22.79
142,73,7.64,-30.39
143,22,8.73,-21.28
143,73,7.65,-30.26
144,22,9.06,-18.48
144,73,7.74,-29.49
145,22,9.69,-13.9
145,73,8.1,-26.55
146,22,12.66,-9.76
146,73,8.56,-22.71
147,22,18.54,-9.13
147,73,9.27,-16.75
148,22,26.97,-9.64
148,73,10.6,-11.49
149,22,37.07,-10.24
149,73,15.13,-9.14
150,22,49.63,-11.0
150,73,20.97,-9.28
151,22,62.42,-11.76
151,73,28.43,-9.72
152,22,74.53,-12.49
152,73,37.35,-10.26
153,22,86.4,-13.2
153,73,48.1,-10.9
154,22,98.13,-13.91
154,73,59.88,-11.61
155,22,110.6,-14.65
155,73,71.33,-12.3
156,22,122.38,-15.36
156,73,83.59,-13.03
157,22,134.09,-16.06
157,73,95.27,-13.73
158,73,107.73,-14.48
159,73,119.56,-15.19
160,73,131.72,-15.92
161,73,143.12,-16.61
186,117,-2.66,-116.14
187,117,-1.21,-104.11
188,117,0.41,-90.56
189,117,1.94,-77.88
190,117,3.56,-64.32
191,117,5.07,-51.79
192,117,6.55,-39.44
