time,vehicle_id,x,y
78,34,-12.44,-117.11
79,34,-10.88,-104.13
80,34,-9.43,-92.03
81,34,-7.95,-79.73
82,34,-6.47,-67.36
83,34,-5.02,-55.29
84,34,-3.55,-43.02
85,34,-2.07,-30.68
86,34,-0.88,-20.79
87,34,-0.23,-15.36
88,34,-0.12,-14.41
89,34,-0.09,-14.22
90,34,-0.09,-14.2
91,34,-0.09,-14.2
92,34,-0.09,-14.19
93,34,-0.09,-14.19
94,34,-0.09,-14.19
95,34,-0.09,-14.19
96,34,-0.09,-14.19
97,34,-0.09,-14.19
98,34,-0.09,-14.19
99,34,-0.09,-14.19
99,52,-11.19,-106.73
100,34,-0.09,-14.19
100,52,-9.5,-92.59
101,34,-0.09,-14.19
101,52,-7.68,-77.46
102,34,-0.09,-14.19
102,52,-5.86,-62.31
103,34,-0.09,-14.19
103,52,-4.09,-47.56
104,34,-0.09,-14.19
104,52,-2.61,-35.17
105,34,-0.09,-14.19
105,52,-1.66,-27.25
106,34,-0.09,-14.19
106,52,-1.09,-22.52
107,34,-0.09,-14.19
107,52,-1.03,-22.04
108,34,-0.09,-14.19
108,52,-1.0,-21.81
109,34,-0.09,-14.19
109,52,-0.98,-21.66
110,34,-0.09,-14.19
110,52,-0.98,-21.64
111,34,-0.09,-14.19
111,52,-0.98,-21.64
112,34,-0.09,-14.19
112,52,-0.98,-21.64
113,34,-0.09,-14.19
113,52,-0.98,-21.64
114,34,-0.09,-14.19
114,52,-0.98,-21.64
115,34,-0.09,-14.19
115,52,-0.98,-21.64
116,34,-0.09,-14.19
116,52,-0.98,-21.64
117,34,-0.09,-14.19
117,52,-0.98,-21.64
118,34,-0.09,-14.19
118,52,-0.98,-21.64
119,34,-0.09,-14.19
119,52,-0.98,-21.64
120,34,-0.09,-14.19
120,52,-0.98,-21.64
121,34,-0.09,-14.19
121,52,-0.98,-21.64
122,34,-0.09,-14.19
122,52,-0.98,-21.64
123,34,-0.09,-14.19
123,52,-0.98,-21.64
124,34,-0.09,-14.19
124,52,-0.98,-21.64
125,34,-0.09,-14.19
125,52,-0.98,-21.64
126,34,-0.09,-14.19
126,52,-0.98,-21.64
127,34,-0.09,-14.19
127,52,-0.98,-21.64
128,34,-0.09,-14.19
128,52,-0.98,-21.64
129,34,-0.09,-14.19
129,52,-0.98,-21.64
130,34,-0.09,-14.19
130,52,-0.98,-21.64
131,34,-0.09,-14.19
131,52,-0.98,-21.64
132,34,-0.09,-14.19
132,52,-0.98,-21.64
133,34,-0.09,-14.19
133,52,-0.98,-21.64
134,34,-0.09,-14.19
134,52,-0.98,-21.64
135,34,-0.09,-14.19
135,52,-0.98,-21.64
136,34,-0.09,-14.19
136,52,-0.98,-21.64
137,34,-0.09,-14.19
137,52,-0.98,-21.64
138,34,-0.09,-14.19
138,52,-0.98,-21.64
138,79,-11.96,-113.08
139,34,-0.09,-14.19
139,52,-0.98,-21.64
139,79,-10.38,-99.91
140,34,-0.09,-14.19
140,52,-0.98,-21.64
140,79,-8.7,-85.95
141,34,-0.09,-14.19
141,52,-0.98,-21.64
141,79,-7.12,-72.82
142,34,-0.09,-14.19
142,52,-0.98,-21.64
142,79,-5.54,-59.65
143,34,-0.09,-14.19
143,52,-0.98,-21.64
143,79,-4.17,-48.16
144,34,-0.09,-14.19
144,52,-0.98,-21.64
144,79,-3.32,-41.14
145,34,-0.09,-14.19
145,52,-0.98,-21.64
145,79,-2.79,-36.67
146,34,-0.09,-14.19
146,52,-0.98,-21.64
146,79,-2.77,-36.57
147,34,-0.09,-14.19
147,52,-0.98,-21.64
147,79,-2.77,-36.55
147,85,-11.9,-112.58
148,34,-0.09,-14.19
148,52,-0.98,-21.64
148,79,-2.77,-36.54
148,85,-10.53,-101.2
149,34,-0.09,-14.19
149,52,-0.98,-21.64
149,79,-2.77,-36.54
149,85,-9.06,-88.92
150,34,-0.09,-14.19
150,52,-0.98,-21.64
150,79,-2.77,-36.54
150,85,-7.67,-77.39
151,34,-0.09,-14.19
151,52,-0.98,-21.64
151,79,-2.77,-36.54
151,85,-6.26,-65.61
152,34,-0.09,-14.19
152,52,-0.98,-21.64
152,79,-2.77,-36.54
152,85,-5.0,-55.13
153,34,-0.09,-14.19
153,52,-0.98,-21.64
153,79,-2.77,-36.54
153,85,-4.22,-48.58
154,34,-0.09,-14.19
154,52,-0.98,-21.64
154,79,-2.77,-36.54
154,85,-3.71,-44.39
155,34,-0.09,-14.19
155,52,-0.98,-21.64
155,79,-2.77,-36.54
155,85,-3.68,-44.13
156,34,-0.09,-14.19
156,52,-0.98,-21.64
156,79,-2.77,-36.54
156,85,-3.67,-44.05
157,34,-0.09,-14.19
157,52,-0.98,-21.64
157,79,-2.77,-36.54
157,85,-3.67,-44.0
158,34,-0.09,-14.19
158,52,-0.98,-21.64
158,79,-2.77,-36.54
158,85,-3.67,-43.99
159,34,-0.09,-14.19
159,52,-0.98,-21.64
159,79,-2.77,-36.54
159,85,-3.66,-43.99
160,34,-0.09,-14.19
160,52,-0.98,-21.64
160,79,-2.77,-36.54
160,85,-3.66,-43.99
161,34,-0.09,-14.19
161,52,-0.98,-21.64
161,79,-2.77,-36.54
161,85,-3.66,-43.98
162,34,-0.09,-14.19
162,52,-0.98,-21.64
162,79,-2.77,-36.54
162,85,-3.66,-43.98
163,34,-0.09,-14.19
163,52,-0.98,-21.64
163,79,-2.77,-36.54
163,85,-3.66,-43.98
164,34,-0.09,-14.19
164,52,-0.98,-21.64
164,79,-2.77,-36.54
164,85,-3.66,-43.98
165,34,-0.09,-14.19
165,52,-0.98,-21.64
165,79,-2.77,-36.54
165,85,-3.66,-43.98
166,34,-0.09,-14.19
166,52,-0.98,-21.64
166,79,-2.77,-36.54
166,85,-3.66,-43.98
167,34,-0.09,-14.19
167,52,-0.98,-21.64
167,79,-2.77,-36.54
167,85,-3.66,-43.98
168,34,-0.09,-14.19
168,52,-0.98,-21.64
168,79,-2.77,-36.54
168,85,-3.66,-43.98
169,34,-0.09,-14.19
169,52,-0.98,-21.64
169,79,-2.77,-36.54
169,85,-3.66,-43.98
170,34,-0.09,-14.19
170,52,-0.98,-21.64
170,79,-2.77,-36.54
170,85,-3.66,-43.98
171,34,-0.09,-14.19
171,52,-0.98,-21.64
171,79,-2.77,-36.54
171,85,-3.66,-43.98
172,34,-0.09,-14.19
172,52,-0.98,-21.64
172,79,-2.77,-36.54
172,85,-3.66,-43.98
173,34,-0.09,-14.19
173,52,-0.98,-21.64
173,79,-2.77,-36.54
173,85,-3.66,-43.98
174,34,-0.09,-14.19
174,52,-0.98,-21.64
174,79,-2.77,-36.54
174,85,-3.66,-43.98
175,34,-0.09,-14.19
175,52,-0.98,-21.64
175,79,-2.77,-36.54
175,85,-3.66,-43.98
176,34,-0.09,-14.19
176,52,-0.98,-21.64
176,79,-2.77,-36.54
176,85,-3.66,-43.98
177,34,-0.09,-14.19
177,52,-0.98,-21.64
177,79,-2.77,-36.54
177,85,-3.66,-43.98
178,34,-0.09,-14.19
178,52,-0.98,-21.64
178,79,-2.77,-36.54
178,85,-3.66,-43.98
179,34,-0.09,-14.19
179,52,-0.98,-21.64
179,79,-2.77,-36.54
179,85,-3.66,-43.98
180,34,-0.09,-14.19
180,52,-0.98,-21.64
180,79,-2.77,-36.54
180,85,-3.66,-43.98
181,34,-0.09,-14.19
181,52,-0.98,-21.64
181,79,-2.77,-36.54
181,85,-3.66,-43.98
182,34,-0.09,-14.19
182,52,-0.98,-21.64
182,79,-2.77,-36.54
182,85,-3.66,-43.98
183,34,-0.09,-14.19
183,52,-0.98,-21.64
183,79,-2.77,-36.54
183,85,-3.66,-43.98
184,34,-0.09,-14.19
184,52,-0.98,-21.64
184,79,-2.77,-36.54
184,85,-3.66,-43.98
185,34,-0.09,-14.19
185,52,-0.98,-21.64
185,79,-2.77,-36.54
185,85,-3.66,-43.98
186,34,-0.09,-14.19
186,52,-0.98,-21.64
186,79,-2.77,-36.54
186,85,-3.66,-43.98
187,34,-0.09,-14.19
187,52,-0.98,-21.64
187,79,-2.77,-36.54
187,85,-3.66,-43.98
188,34,-0.09,-14.19
188,52,-0.98,-21.64
188,79,-2.77,-36.54
188,85,-3.66,-43.98
189,34,-0.09,-14.19
189,52,-0.98,-21.64
189,79,-2.77,-36.54
189,85,-3.66,-43.98
190,34,-0.09,-14.19
190,52,-0.98,-21.64
190,79,-2.77,-36.54
190,85,-3.66,-43.98
191,34,-0.09,-14.19
191,52,-0.98,-21.64
191,79,-2.77,-36.54
191,85,-3.66,-43.98
192,34,-0.06,-11.65
192,52,-0.98,-21.64
192,79,-2.77,-36.54
192,85,-3.66,-43.98
